gene_id	transcript_id(s)	SRX26953675	SRX26953676	SRX26953677	SRX26953678	SRX26953679	SRX26953680	SRX26953681	SRX26953682	SRX26953683	SRX26953684	SRX26953685	SRX26953686
ENSMUSG00000000632	ENSMUST00000000646,ENSMUST00000093995,ENSMUST00000126866,ENSMUST00000138346,ENSMUST00000138749,ENSMUST00000140630,ENSMUST00000142542,ENSMUST00000151982,ENSMUST00000155087	9.00	182.00	108.00	130.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSMUSG00000000673	ENSMUST00000000687,ENSMUST00000234214,ENSMUST00000234312,ENSMUST00000234750,ENSMUST00000234823,ENSMUST00000234863	9.91	22.00	58.66	10.00	0.00	0.00	0.00	273.00	1.00	36.00	18.00	0.00
ENSMUSG00000000682	ENSMUST00000000696,ENSMUST00000137445,ENSMUST00000145122	225.00	2615.00	2648.00	1508.00	10387.00	4243.00	17653.00	15942.00	1751.00	4493.00	913.00	1963.00
ENSMUSG00000000686	ENSMUST00000094004,ENSMUST00000145676,ENSMUST00000147386	130.94	163.00	137.00	99.02	0.00	87.00	94.12	0.00	0.00	63.00	64.99	89.00
ENSMUSG00000000690	ENSMUST00000000704,ENSMUST00000173432	71.00	43.00	42.00	61.00	157.00	0.00	34.00	0.00	0.00	16.00	89.00	59.00
ENSMUSG00000000693	ENSMUST00000000707,ENSMUST00000101257,ENSMUST00000152679,ENSMUST00000155502,ENSMUST00000204318	1195.60	1037.45	1404.59	1250.85	1714.36	2.79	468.36	840.45	138.91	402.10	579.50	1254.92
ENSMUSG00000000701	ENSMUST00000000717	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.00
ENSMUSG00000000706	ENSMUST00000041674,ENSMUST00000110434,ENSMUST00000225831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000708	ENSMUST00000000724,ENSMUST00000163648,ENSMUST00000164390,ENSMUST00000166525,ENSMUST00000167092,ENSMUST00000171072,ENSMUST00000172160	376.97	559.00	637.99	493.00	336.00	415.00	617.00	1110.00	2036.00	802.00	1320.00	854.96
ENSMUSG00000000711	ENSMUST00000000727,ENSMUST00000220593	1247.83	2029.61	1801.82	1687.91	1511.33	1356.00	1455.05	1057.30	1603.34	1355.54	1588.78	1595.66
ENSMUSG00000000724	ENSMUST00000078623,ENSMUST00000124178	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000730	ENSMUST00000000746,ENSMUST00000123940,ENSMUST00000131825,ENSMUST00000135316,ENSMUST00000138785,ENSMUST00000139539,ENSMUST00000144446,ENSMUST00000151242	0.00	0.00	10.00	0.00	0.00	274.00	2.00	204.00	0.00	270.00	34.00	89.00
ENSMUSG00000000731	ENSMUST00000019257,ENSMUST00000105395,ENSMUST00000105396,ENSMUST00000128241,ENSMUST00000130972,ENSMUST00000131028,ENSMUST00000140636,ENSMUST00000141255,ENSMUST00000143452,ENSMUST00000143548,ENSMUST00000143735,ENSMUST00000145975,ENSMUST00000148469,ENSMUST00000154374,ENSMUST00000155021,ENSMUST00000156417	4.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000732	ENSMUST00000105393,ENSMUST00000217675,ENSMUST00000219038,ENSMUST00000219633	1058.00	989.00	938.00	1265.00	794.00	419.00	406.00	478.00	1848.00	751.00	1275.00	1380.00
ENSMUSG00000000738	ENSMUST00000108868,ENSMUST00000125975,ENSMUST00000128234,ENSMUST00000128803,ENSMUST00000130787,ENSMUST00000135991,ENSMUST00000142150,ENSMUST00000142541,ENSMUST00000149248,ENSMUST00000152972,ENSMUST00000153285,ENSMUST00000153492,ENSMUST00000212364	2706.00	2330.00	2940.00	2587.00	2117.00	2530.00	1069.00	182.00	454.00	735.00	2287.00	2361.00
ENSMUSG00000000739	ENSMUST00000000755,ENSMUST00000122819,ENSMUST00000126951,ENSMUST00000137998,ENSMUST00000146007,ENSMUST00000152722	148.00	137.00	87.00	90.00	888.00	544.00	579.00	495.00	0.00	0.00	50.00	230.00
ENSMUSG00000000740	ENSMUST00000000756,ENSMUST00000129311,ENSMUST00000132275,ENSMUST00000152444,ENSMUST00000212887	16991.89	19256.12	19275.40	20269.43	32736.77	28776.49	29436.74	31050.12	36500.66	64827.06	51842.61	42346.11
ENSMUSG00000000743	ENSMUST00000000759,ENSMUST00000167655,ENSMUST00000172336,ENSMUST00000212107	5500.74	5146.81	5411.82	5075.78	2126.00	3552.78	2837.00	2584.00	2817.82	1820.00	4362.61	4702.34
ENSMUSG00000000751	ENSMUST00000000767,ENSMUST00000092907,ENSMUST00000135770,ENSMUST00000149365,ENSMUST00000154894	3030.00	2817.00	3276.00	3106.00	1277.00	270.00	487.00	2283.00	3154.00	767.00	1697.00	3197.00
ENSMUSG00000000753	ENSMUST00000000769,ENSMUST00000125982,ENSMUST00000137103,ENSMUST00000138661,ENSMUST00000139403,ENSMUST00000155009,ENSMUST00000167281,ENSMUST00000168902	10723.00	10060.00	7038.00	9863.00	13048.00	7435.00	7110.00	6167.00	7544.00	2241.00	5061.00	12374.00
ENSMUSG00000000759	ENSMUST00000000776,ENSMUST00000164611,ENSMUST00000164774,ENSMUST00000164861,ENSMUST00000164971,ENSMUST00000165321,ENSMUST00000167547,ENSMUST00000168657,ENSMUST00000172056	2111.00	1730.00	1837.00	1760.00	426.00	1359.00	1062.00	626.00	881.00	624.00	1775.00	1778.00
ENSMUSG00000000766	ENSMUST00000000783,ENSMUST00000052751,ENSMUST00000056385,ENSMUST00000063036,ENSMUST00000078634,ENSMUST00000092729,ENSMUST00000092731,ENSMUST00000092734,ENSMUST00000105597,ENSMUST00000105601,ENSMUST00000105602,ENSMUST00000105603,ENSMUST00000105604,ENSMUST00000105605,ENSMUST00000105607,ENSMUST00000105611,ENSMUST00000105615,ENSMUST00000123861,ENSMUST00000129221,ENSMUST00000129954,ENSMUST00000133486,ENSMUST00000135502,ENSMUST00000141897,ENSMUST00000143875,ENSMUST00000144264,ENSMUST00000147171,ENSMUST00000148625,ENSMUST00000150374,ENSMUST00000152674,ENSMUST00000154906,ENSMUST00000154941	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000776	ENSMUST00000000793,ENSMUST00000180358,ENSMUST00000226523,ENSMUST00000226549,ENSMUST00000227748,ENSMUST00000227985	653.00	662.00	884.00	938.00	1546.00	0.00	494.00	715.00	1759.00	1022.00	1234.00	991.00
ENSMUSG00000000782	ENSMUST00000086844,ENSMUST00000109071,ENSMUST00000238914	2259.00	1547.00	2011.00	1414.00	1444.00	870.00	778.00	614.00	1141.00	303.00	1580.00	2077.00
ENSMUSG00000000787	ENSMUST00000000804,ENSMUST00000123096,ENSMUST00000149639,ENSMUST00000153611,ENSMUST00000153851	10532.83	13690.92	16195.78	15932.88	2396.00	3872.48	3638.00	4605.00	5311.00	4943.00	6870.00	7154.97
ENSMUSG00000000791	ENSMUST00000000808,ENSMUST00000211936,ENSMUST00000212146,ENSMUST00000212251,ENSMUST00000212657,ENSMUST00000212826	33.00	9.00	25.00	62.00	216.00	0.00	99.00	66.00	0.00	0.00	50.00	0.00
ENSMUSG00000000792	ENSMUST00000000809	20.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000794	ENSMUST00000000811,ENSMUST00000124584	52.00	64.00	31.00	11.00	0.00	0.00	10.00	0.00	0.00	0.00	250.00	12.00
ENSMUSG00000000804	ENSMUST00000000821,ENSMUST00000108075,ENSMUST00000172515,ENSMUST00000172595,ENSMUST00000172950,ENSMUST00000173156,ENSMUST00000173271,ENSMUST00000174602,ENSMUST00000174809	325.00	360.00	540.00	382.00	1429.00	401.00	591.00	137.00	1818.00	579.00	592.00	834.00
ENSMUSG00000000805	ENSMUST00000103194,ENSMUST00000108076,ENSMUST00000127827,ENSMUST00000138331,ENSMUST00000139416,ENSMUST00000150596	2.00	0.00	33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.00	134.00
ENSMUSG00000000811	ENSMUST00000000828,ENSMUST00000101171	1221.00	715.00	968.00	1046.00	0.00	1053.00	76.00	40.00	618.00	72.00	824.00	405.00
ENSMUSG00000000817	ENSMUST00000000834,ENSMUST00000193648	0.00	6.00	0.00	0.00	652.00	0.00	151.00	376.00	0.00	0.00	0.00	0.00
ENSMUSG00000000823	ENSMUST00000108789,ENSMUST00000128553,ENSMUST00000131866,ENSMUST00000132538,ENSMUST00000133598,ENSMUST00000135561,ENSMUST00000140103,ENSMUST00000150552,ENSMUST00000153998,ENSMUST00000155947	1947.00	1207.00	1672.00	1550.00	927.89	219.00	865.00	1047.00	541.00	1949.00	1568.00	2238.00
ENSMUSG00000000826	ENSMUST00000072334,ENSMUST00000108796,ENSMUST00000108797,ENSMUST00000116365,ENSMUST00000141523,ENSMUST00000152578	4179.00	3957.00	4363.00	3975.00	1164.00	3572.00	2813.79	3155.00	2951.00	1843.00	2476.00	3082.00
ENSMUSG00000000827	ENSMUST00000000844,ENSMUST00000069712,ENSMUST00000108799,ENSMUST00000108800,ENSMUST00000129390,ENSMUST00000130261,ENSMUST00000141825,ENSMUST00000149163,ENSMUST00000155589,ENSMUST00000183956,ENSMUST00000184588,ENSMUST00000184849	2669.84	3652.89	3348.65	3175.90	1825.00	3071.24	4005.75	2607.00	5699.97	3673.00	4998.00	5736.86
ENSMUSG00000000838	ENSMUST00000088546,ENSMUST00000114653,ENSMUST00000114654,ENSMUST00000114655,ENSMUST00000114656,ENSMUST00000114657,ENSMUST00000127954,ENSMUST00000127993,ENSMUST00000133327,ENSMUST00000141728,ENSMUST00000142584,ENSMUST00000146177,ENSMUST00000148348	2370.89	2480.78	2901.29	2483.35	1153.00	410.00	1712.33	771.00	1813.00	998.00	1740.08	2050.27
ENSMUSG00000000861	ENSMUST00000000881,ENSMUST00000109514,ENSMUST00000109516,ENSMUST00000118955,ENSMUST00000124148,ENSMUST00000127494	404.00	303.00	263.00	331.00	0.00	0.00	347.00	23.00	0.00	0.00	42.00	407.00
ENSMUSG00000000869	ENSMUST00000000889,ENSMUST00000127858,ENSMUST00000140684,ENSMUST00000150568	0.00	2.00	4.00	1.00	0.00	222.00	0.00	0.00	0.00	2.00	24.00	1.00
ENSMUSG00000000876	ENSMUST00000000896,ENSMUST00000109703	990.00	569.93	650.88	808.90	500.00	1072.00	511.00	436.00	1255.00	1922.00	856.00	984.00
ENSMUSG00000000881	ENSMUST00000000901,ENSMUST00000087984,ENSMUST00000113735,ENSMUST00000113736,ENSMUST00000146772,ENSMUST00000147863,ENSMUST00000148076,ENSMUST00000151020	566.00	919.00	739.00	819.00	757.00	9.00	2243.00	555.00	906.00	526.00	1735.00	785.00
ENSMUSG00000000884	ENSMUST00000000904,ENSMUST00000090086,ENSMUST00000115600,ENSMUST00000115601,ENSMUST00000124924,ENSMUST00000129952,ENSMUST00000139625,ENSMUST00000147739,ENSMUST00000149035,ENSMUST00000151253,ENSMUST00000167778,ENSMUST00000231621,ENSMUST00000232235	297.00	224.00	243.75	286.00	303.00	293.00	414.00	0.00	125.00	14.00	38.00	268.00
ENSMUSG00000000889	ENSMUST00000000910,ENSMUST00000155290	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000000901	ENSMUST00000000924,ENSMUST00000120281,ENSMUST00000132869,ENSMUST00000133897,ENSMUST00000152222,ENSMUST00000219728	5981.00	8557.00	7892.20	6017.00	6944.00	1095.00	5019.00	1835.00	1291.00	3366.00	4409.28	8876.00
ENSMUSG00000000902	ENSMUST00000000925,ENSMUST00000121304,ENSMUST00000133189,ENSMUST00000140388,ENSMUST00000140408,ENSMUST00000146555	4548.96	4381.97	4388.69	3380.90	2358.50	777.26	2353.84	3222.96	4646.64	1880.08	2935.45	4323.39
ENSMUSG00000000903	ENSMUST00000000926,ENSMUST00000121151	13.66	44.18	34.34	24.61	0.00	0.00	0.00	0.00	340.00	0.00	80.89	166.56
ENSMUSG00000000915	ENSMUST00000000939,ENSMUST00000166258,ENSMUST00000166684,ENSMUST00000167325,ENSMUST00000167879,ENSMUST00000171407,ENSMUST00000198664	2075.64	1579.86	1624.68	2056.57	118.20	775.05	158.45	2482.32	2175.07	15.72	77.80	940.82
ENSMUSG00000000916	ENSMUST00000000940,ENSMUST00000124453,ENSMUST00000126454,ENSMUST00000127746,ENSMUST00000131863,ENSMUST00000141867,ENSMUST00000170342,ENSMUST00000202422,ENSMUST00000202792	1086.31	861.80	792.41	701.32	1208.78	7.31	398.20	580.72	567.43	707.03	1343.72	1388.35
ENSMUSG00000000934	ENSMUST00000000958,ENSMUST00000230469,ENSMUST00000230774	458.00	337.00	485.97	291.00	476.00	470.00	559.00	226.00	0.00	247.00	106.00	653.00
ENSMUSG00000000938	ENSMUST00000121043,ENSMUST00000125581,ENSMUST00000126402,ENSMUST00000142611	18.00	18.00	27.00	52.56	0.00	43.00	0.00	0.00	165.00	0.00	84.00	102.00
ENSMUSG00000000942	ENSMUST00000101395	48.90	7.00	42.00	29.90	118.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00
ENSMUSG00000000948	ENSMUST00000179360,ENSMUST00000189432,ENSMUST00000191456,ENSMUST00000191491	0.00	1.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00
ENSMUSG00000000957	ENSMUST00000089688,ENSMUST00000196155,ENSMUST00000197874,ENSMUST00000197947,ENSMUST00000198679,ENSMUST00000225641,ENSMUST00000226710	12832.00	10579.99	11771.00	11216.00	5733.00	5913.00	7060.00	3173.00	4118.00	1720.00	2488.00	6938.00
ENSMUSG00000000958	ENSMUST00000000984,ENSMUST00000195970,ENSMUST00000195999,ENSMUST00000196215,ENSMUST00000196966,ENSMUST00000197440,ENSMUST00000197667,ENSMUST00000200545,ENSMUST00000226753,ENSMUST00000227334,ENSMUST00000227967,ENSMUST00000228488	1161.17	1226.83	1921.52	1625.80	155.32	620.85	734.36	207.44	376.23	0.00	145.06	243.85
ENSMUSG00000000959	ENSMUST00000000985,ENSMUST00000196882,ENSMUST00000198107,ENSMUST00000228567,ENSMUST00000228719	1200.83	1399.17	1603.48	1401.20	1229.68	2929.15	1928.64	183.56	1581.77	2098.00	3381.94	1973.15
ENSMUSG00000000976	ENSMUST00000001002,ENSMUST00000125602,ENSMUST00000125831,ENSMUST00000127428,ENSMUST00000136572	1237.51	817.52	926.74	792.23	1086.63	655.76	400.79	137.01	201.55	212.29	847.66	805.78
ENSMUSG00000000982	ENSMUST00000001008	134.72	1997.38	1705.40	1144.74	113.97	1257.65	2029.46	4172.08	0.00	354.59	18.00	59.00
ENSMUSG00000000983	ENSMUST00000001009,ENSMUST00000135654,ENSMUST00000139762	0.00	7.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001014	ENSMUST00000001040,ENSMUST00000215077	36.20	71.00	55.49	0.00	0.00	633.00	41.00	372.00	2.00	502.00	311.00	0.00
ENSMUSG00000001016	ENSMUST00000001042,ENSMUST00000196769,ENSMUST00000197644,ENSMUST00000198325,ENSMUST00000198641,ENSMUST00000198738	1248.14	2907.82	3303.82	2541.92	980.99	2110.37	2211.82	1738.12	2848.65	2480.39	3324.28	3987.52
ENSMUSG00000001017	ENSMUST00000001043,ENSMUST00000049937,ENSMUST00000076639,ENSMUST00000107342,ENSMUST00000107343,ENSMUST00000107344,ENSMUST00000107346,ENSMUST00000131868,ENSMUST00000146740,ENSMUST00000249613	3880.73	3574.14	4187.43	4041.43	3074.78	2342.00	3129.80	1534.99	5616.00	2315.94	2863.88	3664.56
ENSMUSG00000001018	ENSMUST00000107351,ENSMUST00000107352,ENSMUST00000149884,ENSMUST00000184877,ENSMUST00000185005	1615.86	2683.18	3404.18	2817.08	4832.01	2832.63	3471.18	2515.88	6093.35	4758.61	4289.72	2909.48
ENSMUSG00000001020	ENSMUST00000001046,ENSMUST00000142476	28.00	1106.00	1264.00	545.00	928.00	209.00	571.00	825.12	557.00	154.00	74.00	987.00
ENSMUSG00000001021	ENSMUST00000001047,ENSMUST00000196635,ENSMUST00000200290,ENSMUST00000200508	0.00	4.00	8.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001023	ENSMUST00000001049,ENSMUST00000107329	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001025	ENSMUST00000001051,ENSMUST00000197189,ENSMUST00000198128,ENSMUST00000200289	386.00	5594.00	5282.00	4327.00	4642.00	1547.00	1538.00	5937.00	10356.00	947.00	780.00	5220.00
ENSMUSG00000001027	ENSMUST00000021056,ENSMUST00000174877	0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001029	ENSMUST00000001055,ENSMUST00000106809,ENSMUST00000106813,ENSMUST00000141146,ENSMUST00000173795	1413.00	2176.00	1965.00	2291.00	724.00	391.00	324.00	1135.00	550.00	131.00	626.00	274.00
ENSMUSG00000001034	ENSMUST00000079080,ENSMUST00000101085,ENSMUST00000108714,ENSMUST00000123360,ENSMUST00000125840,ENSMUST00000126495,ENSMUST00000128478,ENSMUST00000129272,ENSMUST00000135521,ENSMUST00000139663,ENSMUST00000139932,ENSMUST00000140779,ENSMUST00000152755,ENSMUST00000153441	2231.57	1213.17	1165.42	1033.16	1290.22	1499.32	1280.40	1248.86	1009.24	412.08	1273.53	1294.16
ENSMUSG00000001036	ENSMUST00000001063,ENSMUST00000108711,ENSMUST00000108712,ENSMUST00000108713,ENSMUST00000137525,ENSMUST00000141335,ENSMUST00000146455,ENSMUST00000147501,ENSMUST00000148956,ENSMUST00000151545,ENSMUST00000153984,ENSMUST00000178202,ENSMUST00000179936	3690.00	2800.00	2317.00	2418.00	340.00	17.00	457.00	627.00	40.00	323.00	879.00	1433.00
ENSMUSG00000001039	ENSMUST00000102657,ENSMUST00000127889,ENSMUST00000138057,ENSMUST00000140548,ENSMUST00000146562,ENSMUST00000155176	107.98	249.00	161.00	269.97	562.98	7.00	434.00	748.00	0.00	430.00	478.87	467.00
ENSMUSG00000001052	ENSMUST00000001079,ENSMUST00000164758,ENSMUST00000165873,ENSMUST00000165889,ENSMUST00000168644,ENSMUST00000168675,ENSMUST00000168908,ENSMUST00000170163,ENSMUST00000172324	3528.00	1771.00	3081.00	3134.00	981.00	1169.00	1522.00	1733.00	4499.00	1177.00	1607.00	2186.00
ENSMUSG00000001053	ENSMUST00000001080,ENSMUST00000142721,ENSMUST00000156835	3469.00	1953.00	1514.00	1948.00	1899.00	116.00	989.00	768.00	828.00	1445.00	1481.00	1438.00
ENSMUSG00000001054	ENSMUST00000001081,ENSMUST00000132854,ENSMUST00000136020,ENSMUST00000147009	2975.00	2469.00	2846.90	2385.48	1646.00	546.31	3580.04	1102.04	3704.00	4714.36	4204.69	3602.00
ENSMUSG00000001056	ENSMUST00000001083,ENSMUST00000127405	941.00	1817.00	2091.10	1473.52	2625.00	1788.69	2104.96	712.96	4238.00	5018.64	4835.31	4208.00
ENSMUSG00000001062	ENSMUST00000117643,ENSMUST00000118279,ENSMUST00000122363,ENSMUST00000124508,ENSMUST00000127978,ENSMUST00000129591,ENSMUST00000130275,ENSMUST00000130965,ENSMUST00000137569,ENSMUST00000146136,ENSMUST00000149490,ENSMUST00000155853,ENSMUST00000155869	1054.02	699.17	1122.63	854.79	736.69	511.15	752.00	615.00	73.24	515.28	1083.51	878.61
ENSMUSG00000001065	ENSMUST00000001092,ENSMUST00000130333,ENSMUST00000146158,ENSMUST00000147312,ENSMUST00000150356,ENSMUST00000154450,ENSMUST00000156896,ENSMUST00000211828	1161.44	513.03	822.21	691.85	1637.84	711.00	675.83	1234.00	737.62	513.52	670.16	888.51
ENSMUSG00000001076	ENSMUST00000064462	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001082	ENSMUST00000001109,ENSMUST00000114329,ENSMUST00000114331,ENSMUST00000124668,ENSMUST00000126257,ENSMUST00000128670,ENSMUST00000130347,ENSMUST00000134156,ENSMUST00000136010,ENSMUST00000137150,ENSMUST00000137506,ENSMUST00000137744,ENSMUST00000138212,ENSMUST00000148270,ENSMUST00000149657,ENSMUST00000151247,ENSMUST00000155577,ENSMUST00000200717,ENSMUST00000201147,ENSMUST00000202065,ENSMUST00000202378	2520.00	1994.00	1865.00	1722.00	2660.00	2166.00	1852.00	1842.00	1536.00	2237.00	3193.00	1742.00
ENSMUSG00000001089	ENSMUST00000001116,ENSMUST00000063021,ENSMUST00000105849,ENSMUST00000129230,ENSMUST00000142248,ENSMUST00000168936,ENSMUST00000170102	2534.00	1799.00	2306.00	2962.00	2227.00	1811.00	427.00	1491.00	785.00	1062.00	999.09	1875.00
ENSMUSG00000001095	ENSMUST00000001122	9.00	3.00	53.00	62.00	24.00	0.00	0.00	5.57	0.00	0.00	0.00	0.00
ENSMUSG00000001098	ENSMUST00000001125,ENSMUST00000102581,ENSMUST00000123538,ENSMUST00000132646,ENSMUST00000134173,ENSMUST00000134532,ENSMUST00000135170	11654.38	7309.89	8455.00	10068.00	1825.00	953.73	2033.13	1945.00	2248.00	1705.00	2878.00	3060.00
ENSMUSG00000001100	ENSMUST00000001127,ENSMUST00000133601,ENSMUST00000136284,ENSMUST00000147930,ENSMUST00000151499,ENSMUST00000156754	3541.00	3733.00	3941.00	3385.00	1874.84	1813.00	1325.00	905.00	4317.00	2036.00	5276.00	3715.00
ENSMUSG00000001103	ENSMUST00000001130,ENSMUST00000125670	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00
ENSMUSG00000001105	ENSMUST00000050366,ENSMUST00000108275,ENSMUST00000128788,ENSMUST00000137120,ENSMUST00000152016	953.00	1262.00	1321.00	1298.00	2746.00	3476.00	2383.00	1946.00	3832.00	4181.00	4602.00	2894.00
ENSMUSG00000001119	ENSMUST00000001147,ENSMUST00000137599	23328.00	17463.00	19979.00	19523.00	16937.00	14668.00	10336.00	6947.00	15216.00	6202.00	10530.00	20361.00
ENSMUSG00000001120	ENSMUST00000001148,ENSMUST00000092393,ENSMUST00000105411,ENSMUST00000165571,ENSMUST00000168240,ENSMUST00000168465,ENSMUST00000168505,ENSMUST00000171437,ENSMUST00000173854	548.96	547.00	553.00	732.00	0.00	7.00	750.00	27.00	89.00	90.00	294.00	284.00
ENSMUSG00000001123	ENSMUST00000073001,ENSMUST00000108268,ENSMUST00000108269,ENSMUST00000140073	781.00	7701.00	4585.00	4246.00	4739.00	4692.00	1779.00	3749.00	3739.00	1442.00	598.00	2638.00
ENSMUSG00000001127	ENSMUST00000001155,ENSMUST00000120356,ENSMUST00000122312,ENSMUST00000122850,ENSMUST00000123219,ENSMUST00000128250,ENSMUST00000136451,ENSMUST00000148032,ENSMUST00000150190,ENSMUST00000152955	2080.00	3298.00	2855.00	2758.00	5126.00	3863.00	2348.00	1884.00	3262.00	3290.00	3179.00	3208.00
ENSMUSG00000001128	ENSMUST00000001156,ENSMUST00000122862	1922.00	2959.56	4735.93	2834.00	1661.95	4838.96	3677.46	2184.00	468.00	697.98	495.93	483.00
ENSMUSG00000001131	ENSMUST00000009530,ENSMUST00000115342	142.00	2473.00	2437.00	1421.00	2275.00	1486.00	763.00	2527.00	8121.00	1243.00	1137.00	3165.00
ENSMUSG00000001134	ENSMUST00000001162,ENSMUST00000123836,ENSMUST00000129899,ENSMUST00000142341,ENSMUST00000147205,ENSMUST00000150719	65.36	398.20	208.46	271.76	727.06	1117.04	663.52	688.88	943.39	1240.82	689.52	776.01
ENSMUSG00000001138	ENSMUST00000001166,ENSMUST00000097776,ENSMUST00000135100,ENSMUST00000154225,ENSMUST00000195264	2070.00	1234.00	1341.00	1477.00	557.00	339.00	1021.00	1185.93	1146.00	365.00	1582.95	1011.00
ENSMUSG00000001143	ENSMUST00000001171,ENSMUST00000115011,ENSMUST00000123583,ENSMUST00000125304,ENSMUST00000134594,ENSMUST00000152088,ENSMUST00000192969,ENSMUST00000193502	1262.00	1168.00	1447.00	1225.00	951.00	2003.00	943.00	730.00	1295.00	707.00	1071.00	1635.95
ENSMUSG00000001150	ENSMUST00000170795,ENSMUST00000218361,ENSMUST00000218881,ENSMUST00000218904,ENSMUST00000219811,ENSMUST00000220410	2574.10	1597.61	2336.47	1872.76	1164.90	124.00	528.00	570.00	1192.92	777.79	1399.22	1271.65
ENSMUSG00000001151	ENSMUST00000001179,ENSMUST00000217838,ENSMUST00000218747,ENSMUST00000219011,ENSMUST00000219243,ENSMUST00000219403,ENSMUST00000219701,ENSMUST00000220395	1845.62	965.74	1128.78	965.56	580.24	42.00	974.85	283.00	1705.72	899.78	1284.58	1284.97
ENSMUSG00000001155	ENSMUST00000001183,ENSMUST00000137347,ENSMUST00000146344	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSMUSG00000001156	ENSMUST00000001184,ENSMUST00000203946,ENSMUST00000204437,ENSMUST00000205076	1634.00	1427.00	1884.00	1626.00	745.00	173.00	633.00	788.00	1161.00	1327.00	464.00	371.00
ENSMUSG00000001157	ENSMUST00000001185,ENSMUST00000113679,ENSMUST00000135880,ENSMUST00000203741	1729.97	1616.98	1710.00	1281.00	881.00	1041.00	731.94	794.00	1455.00	205.00	2242.00	2082.01
ENSMUSG00000001158	ENSMUST00000001186,ENSMUST00000113683,ENSMUST00000131674,ENSMUST00000133404	158.00	1343.00	568.00	721.00	2898.00	2471.00	2304.00	1953.00	2611.00	3990.00	3079.00	2293.00
ENSMUSG00000001166	ENSMUST00000117193,ENSMUST00000125547,ENSMUST00000130045	384.09	436.68	204.00	409.50	0.00	0.00	0.00	97.00	0.00	0.00	119.00	1351.97
ENSMUSG00000001168	ENSMUST00000072476,ENSMUST00000171820	38.13	169.00	235.82	113.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	140.10
ENSMUSG00000001173	ENSMUST00000001202,ENSMUST00000115013,ENSMUST00000115020,ENSMUST00000142719,ENSMUST00000144664,ENSMUST00000146486,ENSMUST00000154732	1784.00	1388.00	1698.89	1375.00	862.00	662.00	660.00	1329.00	1.00	2364.00	1420.40	1160.00
ENSMUSG00000001175	ENSMUST00000001204,ENSMUST00000110082,ENSMUST00000127300,ENSMUST00000153524	16769.00	25728.00	35109.00	25608.00	28607.00	33205.00	35780.00	27902.00	21870.00	12893.00	11287.00	20261.00
ENSMUSG00000001211	ENSMUST00000001240,ENSMUST00000105387,ENSMUST00000105388,ENSMUST00000105389,ENSMUST00000105390,ENSMUST00000138035,ENSMUST00000139282,ENSMUST00000146296,ENSMUST00000146899,ENSMUST00000150828,ENSMUST00000166360,ENSMUST00000219907,ENSMUST00000219932	4699.98	3858.00	3549.97	4139.00	2507.00	3270.00	3624.98	1304.00	5790.00	4910.00	5726.00	4093.00
